"YEAR","CASEID","SERIAL","STRATA","PERNUM","LINENO","WT06","AGE","SEX","RACE","AGE_CPS8","BMI","EDUC","OCC2_CPS8","IND2_CPS8","EARNWEEK","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK"
2010,20100112091816,994,3600,1,1,550488.2930540000,71,2,110,71,,30,9999,9999,99999.99,0,0,0,85,0,50,0,750,0,0,5,250,285,0,15,0,0
2010,20100112091817,995,600,1,1,6581026.815216000,27,1,100,27,,40,126,220,700.0,0,0,0,165,0,135,0,458,30,0,2,0,0,80,70,0,500
2010,20100112091822,996,2904,1,1,2089741.693825000,32,1,100,32,,41,121,134,1355.76,245,0,0,77,0,165,0,588,20,0,0,0,145,0,30,170,0
2010,20100112091823,997,4400,1,1,7100366.307560000,52,1,100,51,,40,150,194,600.0,0,0,0,126,0,0,0,420,0,0,5,0,202,0,73,0,614
2010,20100112091828,998,4801,1,1,14445338.47945100,55,1,100,55,,30,9999,9999,99999.99,0,0,0,75,0,96,0,535,0,75,105,0,89,105,345,0,15
2010,20100112091831,999,3600,1,1,4421788.041184000,49,1,100,49,,21,110,150,2000.0,0,0,0,80,0,0,0,465,0,0,0,0,0,210,140,0,485
2010,20100112091833,1000,600,1,1,12204557.69461300,37,1,100,36,,21,190,137,99999.99,0,0,0,75,0,10,0,450,20,0,0,0,290,0,105,0,490
2010,20100112091834,1001,2500,1,1,2576835.848993000,31,1,100,31,,32,110,142,1500.0,30,0,0,150,0,270,0,600,0,0,0,0,210,60,120,0,0
2010,20100112091835,1002,4100,1,1,6470300.297801000,76,1,100,76,,21,9999,9999,99999.99,0,0,0,90,0,140,0,525,135,0,0,0,400,60,90,0,0
2010,20100112091836,1003,3900,1,1,3052326.714835000,27,2,110,27,,30,134,251,165.0,255,0,34,85,0,25,0,500,0,11,0,0,0,0,63,0,0
2010,20100112091838,1004,1800,1,1,1562308.176969000,45,2,100,44,,41,123,240,1115.0,62,1,0,100,0,289,0,618,0,0,105,0,120,0,100,0,0
2010,20100112091839,1005,1700,1,1,2044836.711264000,35,2,100,34,,31,9999,9999,242.0,30,0,0,70,0,75,0,480,45,0,0,0,510,0,50,0,180
2010,20100112091844,1006,1802,1,1,2566265.506224000,60,1,100,60,,21,200,135,768.0,0,0,0,30,0,15,0,555,0,0,15,0,191,0,124,0,510
2010,20100112091846,1007,3715,1,1,4681523.071618000,79,2,100,79,,14,9999,9999,99999.99,0,0,0,10,0,0,0,647,0,0,0,30,753,0,0,0,0
2010,20100112091847,1008,800,1,1,1194566.671338000,38,2,100,38,,16,132,271,400.0,45,0,0,85,0,285,0,700,30,0,0,0,295,0,0,0,0
2010,20100112091849,1009,1200,1,1,2679340.967799000,62,1,100,62,,21,200,170,615.38,0,0,0,25,0,65,0,517,0,0,1,0,815,0,17,0,0
2010,20100112091850,1010,3900,1,1,7391972.832077000,16,2,100,16,,15,9999,9999,99999.99,0,11,480,30,0,163,0,588,0,0,0,0,75,0,93,0,0
2010,20100112091852,1011,2705,1,1,7184632.093789000,17,1,100,17,,15,9999,9999,230.0,0,10,380,15,0,10,0,495,0,0,0,0,110,0,300,0,120
2010,20100112091855,1012,2700,1,1,4610902.946736000,29,1,100,29,,31,170,120,99999.99,720,0,0,60,0,0,0,540,0,0,0,0,120,0,0,0,0
2010,20100112091856,1013,3903,1,1,7097038.937221000,31,2,100,31,,30,150,160,345.0,0,300,0,0,0,0,0,490,0,0,0,0,120,0,45,0,485
2010,20100112091857,1014,5100,1,1,6864648.691996000,44,1,100,44,,30,9999,9999,99999.99,150,0,0,95,0,110,0,420,60,60,0,0,485,0,60,0,0
2010,20100112091858,1015,4500,1,1,5855010.242570000,31,1,110,31,,21,170,120,75.0,0,0,0,10,0,0,0,589,0,0,30,0,330,0,56,0,425
2010,20100112091862,1016,3600,1,1,3593210.846211000,45,2,110,45,,41,110,300,1153.84,0,0,0,30,0,112,0,615,156,0,0,20,507,0,0,0,0
2010,20100112091867,1017,1200,1,1,5649934.644560000,40,2,100,40,,43,122,220,1307.69,65,0,0,60,0,20,0,480,0,0,0,0,315,0,37,0,463
2010,20100112091870,1018,600,1,1,7995283.041529000,19,2,100,19,,21,134,280,99999.99,10,0,0,60,0,60,0,800,0,0,0,0,330,0,9,0,0
2010,20100112091872,1019,3900,1,1,5276994.004592000,44,1,100,44,,41,120,220,769.0,30,0,0,30,0,60,0,565,0,0,10,0,0,0,85,0,600
2010,20100112091873,1020,600,1,1,5340402.071798000,80,1,100,79,,30,9999,9999,99999.99,0,0,0,60,0,0,0,425,0,0,0,0,915,0,40,0,0
2010,20100112091874,1021,2600,1,1,5131469.794262000,61,1,100,60,,30,9999,9999,99999.99,0,0,0,65,0,195,0,630,0,0,0,0,550,0,0,0,0
2010,20100112091875,1022,4200,1,1,2830803.387778000,60,2,100,60,,41,9999,9999,99999.99,0,0,0,105,0,246,0,677,9,0,73,76,147,0,107,0,0
2010,20100112091876,1023,4700,1,1,1976741.828539000,75,2,100,75,,40,9999,9999,99999.99,135,0,0,60,0,30,0,510,0,0,60,120,360,0,55,0,0
2010,20100112091877,1024,2700,1,1,13637590.04313200,22,1,100,21,,30,190,136,220.0,0,0,0,45,0,0,0,525,0,0,30,0,505,0,65,0,270
2010,20100112091881,1025,3400,1,1,2504240.033887000,46,2,100,46,,21,150,220,1423.07,0,0,0,30,0,2,0,600,0,75,10,0,663,0,60,0,0
2010,20100112091883,1026,2700,1,1,4492249.680112000,48,1,100,48,,41,140,120,2403.84,1,0,0,120,0,0,0,530,0,0,0,0,60,0,30,0,699
2010,20100112091890,1027,2104,1,1,9251235.796223000,15,1,100,15,,14,9999,9999,99999.99,0,0,600,10,0,60,0,520,0,0,0,0,205,0,45,0,0
2010,20100112091892,1028,3600,1,1,7080789.331683000,32,1,100,32,,40,110,200,2884.61,75,0,0,30,0,0,0,435,0,0,0,0,75,0,165,0,660
2010,20100112091896,1029,600,1,1,5818907.993993000,33,2,100,33,,40,9999,9999,1250.0,180,0,0,35,0,5,0,525,15,0,5,0,115,0,80,0,480
2010,20100112091898,1030,1700,1,1,9945898.909240000,45,1,100,45,,21,9999,9999,1160.0,0,0,0,50,0,30,0,570,0,5,75,0,635,30,45,0,0
2010,20100112091899,1031,3300,1,1,1661224.529125000,57,1,100,57,,20,200,120,99999.99,0,0,0,80,0,76,0,539,0,0,0,0,615,0,120,0,10
2010,20100112091900,1032,801,1,1,3350740.487521000,28,1,100,27,,30,126,260,99999.99,61,0,0,60,0,90,0,750,0,0,0,60,150,0,59,0,210
2010,20100112091901,1033,1700,1,1,3986334.115947000,59,1,100,59,,21,190,131,596.15,0,0,0,55,0,170,0,500,0,0,0,0,171,0,44,0,500
2010,20100112091903,1034,2900,1,1,1119289.536104000,74,1,110,73,,30,9999,9999,99999.99,0,0,0,40,0,0,0,540,0,0,0,0,860,0,0,0,0
2010,20100112091906,1035,1300,1,1,11385595.90354200,59,2,100,59,,21,140,160,711.0,0,0,0,45,0,0,0,600,0,0,5,0,125,0,35,0,630
2010,20100112091907,1036,2400,1,1,3547535.710908000,45,2,100,45,,40,140,160,99999.99,0,0,0,105,0,375,0,684,0,0,0,0,180,80,16,0,0
2010,20100112091911,1037,4807,1,1,6327200.454807000,25,1,100,24,,31,131,160,99999.99,500,0,505,40,0,0,0,330,0,0,0,0,20,0,45,0,0
2010,20100112091913,1038,3700,1,1,4931787.423896000,36,2,100,36,,20,9999,9999,99999.99,136,0,0,27,0,231,0,180,0,0,5,0,728,0,53,0,0
2010,20100112091917,1039,2500,1,1,2188975.888080000,42,1,100,42,,40,111,220,2596.15,60,0,0,60,0,90,0,615,0,0,0,0,390,0,195,0,30
2010,20100112091920,1040,1200,1,1,3728862.979550000,53,2,100,53,,16,140,160,99999.99,0,0,0,30,0,150,0,810,0,0,0,0,450,0,0,0,0
2010,20100112091922,1041,2400,1,1,3727942.996952000,36,2,100,35,,41,9999,9999,99999.99,145,0,100,270,0,165,0,410,0,0,0,0,175,30,140,0,0
2010,20100112091923,1042,2400,1,1,4543745.893087000,28,2,100,28,,30,150,120,288.46,60,0,177,20,0,250,0,520,0,0,90,0,57,0,26,0,240
2010,20100112091926,1043,5100,1,1,5670434.257785000,35,1,100,34,,30,200,170,300.0,195,0,0,30,0,20,0,465,0,0,0,0,0,0,100,0,630
2010,20100112091927,1044,1801,1,1,5473433.161994000,79,2,100,78,,21,9999,9999,99999.99,0,0,0,120,0,0,0,1080,0,60,0,0,120,0,60,0,0
2010,20100112091929,1045,3900,1,1,1930212.758114000,59,1,100,59,,21,9999,9999,99999.99,0,0,0,20,0,120,0,640,0,0,0,120,520,0,20,0,0
2010,20100112091930,1046,600,1,1,4193956.044543000,38,2,131,38,,32,9999,9999,99999.99,124,0,0,80,0,120,0,648,0,0,30,0,180,0,108,150,0
2010,20100112091931,1047,3900,1,1,9304126.609034000,23,2,100,22,,21,200,231,99999.99,80,0,0,10,0,325,0,630,0,0,0,0,395,0,0,0,0
2010,20100112091932,1048,2000,1,1,4078583.674348000,77,2,100,77,,30,9999,9999,99999.99,0,0,0,55,0,335,0,519,0,0,30,0,380,109,12,0,0
2010,20100112091933,1049,600,1,1,6758839.404687000,38,1,100,38,,41,150,220,2884.61,20,0,0,30,0,0,0,440,0,0,15,0,105,40,47,0,743
2010,20100112091935,1050,600,1,1,3986105.069192000,80,2,100,80,,11,9999,9999,99999.99,0,0,0,20,0,0,0,780,0,0,0,0,640,0,0,0,0
2010,20100112091936,1051,2600,1,1,2895699.263788000,40,2,100,40,,30,123,252,99999.99,141,0,0,15,0,48,0,1009,0,0,0,0,207,0,20,0,0
2010,20100112091937,1052,3900,1,1,1800954.589801000,64,1,100,64,,30,9999,9999,99999.99,0,0,0,32,0,180,0,660,0,0,0,0,562,0,6,0,0
2010,20100112091938,1053,2100,1,1,5065535.348246000,63,1,100,63,,40,170,120,99999.99,0,0,0,35,0,180,0,540,0,0,0,0,565,0,0,0,120
2010,20100112091942,1054,3900,1,1,1533431.794178000,85,2,100,85,,31,9999,9999,99999.99,0,0,0,210,0,165,0,420,20,0,0,0,625,0,0,0,0
2010,20100112091943,1055,1200,1,1,6446606.514631000,44,1,100,44,,40,9999,9999,99999.99,0,0,0,90,0,30,0,767,13,0,5,0,487,0,48,0,0
2010,20100112091944,1056,2600,1,1,4685429.945205000,16,2,100,15,,14,9999,9999,64.48,0,0,315,150,0,0,0,735,0,0,0,0,225,0,15,0,0
2010,20100112091946,1057,1200,1,1,4667057.283203000,16,1,100,15,,14,9999,9999,99999.99,0,0,0,60,0,0,0,715,0,0,0,0,620,5,40,0,0
2010,20100112091949,1058,1304,1,1,2401639.848120000,40,1,100,39,,31,131,300,634.61,0,0,0,90,0,45,0,105,0,0,0,0,0,0,30,0,1125
2010,20100112091951,1059,3700,1,1,962723.7349380000,40,2,100,40,,31,127,251,412.0,0,1,0,90,0,0,0,185,0,0,30,0,60,244,210,0,620
2010,20100112091953,1060,3600,1,1,2447987.648125000,58,2,100,58,,15,9999,9999,99999.99,0,2,0,115,0,240,0,675,30,0,5,0,273,0,70,0,0
2010,20100112091957,1061,4816,1,1,6484193.179054000,54,2,100,53,,40,125,240,846.15,0,0,0,0,0,480,0,525,0,0,0,0,360,45,0,0,0
2010,20100112091958,1062,1700,1,1,6849778.515975000,58,1,100,58,,21,111,292,1346.15,0,0,0,80,0,15,0,540,0,0,0,0,120,0,75,0,610
2010,20100112091959,1063,5300,1,1,18212414.32503800,50,2,100,49,,41,125,240,846.0,0,0,0,40,0,135,0,490,30,0,0,0,187,0,26,0,532
2010,20100112091960,1064,3900,1,1,9037528.585776000,42,2,100,42,,30,132,271,99999.99,240,0,0,70,0,45,0,440,0,0,0,0,75,0,0,0,0
2010,20100112091961,1065,1300,1,1,1057560.983749000,40,2,110,40,,21,132,271,290.0,51,0,0,20,0,60,0,675,5,0,0,314,105,0,210,0,0
2010,20100112091965,1066,3604,1,1,12092044.96813400,20,1,110,20,,30,140,160,150.0,0,0,0,35,0,0,0,445,0,60,10,0,345,0,60,0,350
2010,20100112091966,1067,5300,1,1,1898320.728686000,44,1,100,44,,32,110,143,99999.99,150,0,0,50,0,470,0,515,0,0,0,0,255,0,0,0,0
2010,20100112091967,1068,4900,1,1,2109607.333409000,31,1,100,31,,40,140,150,923.07,235,0,0,90,0,100,0,585,0,0,0,60,165,0,85,120,0
2010,20100112091968,1069,600,1,1,5844706.021356000,18,1,100,18,,21,9999,9999,134.61,0,0,0,30,0,0,0,664,0,0,5,0,277,0,49,0,415
2010,20100112091971,1070,800,1,1,2293107.410290000,43,1,100,42,,40,121,138,980.76,0,0,0,115,0,0,0,690,0,0,20,0,595,0,20,0,0
2010,20100112091973,1071,2400,1,1,1831665.028625000,44,1,100,44,,41,120,220,1644.23,0,135,0,80,0,25,0,570,0,0,45,0,520,0,65,0,0
2010,20100112091974,1072,600,1,1,5875510.326077000,28,2,100,27,,31,127,251,634.61,1,46,0,70,0,0,0,625,0,0,0,0,126,0,97,0,473
2010,20100112091977,1073,2200,1,1,3530684.066654000,50,1,110,50,,16,9999,9999,99999.99,0,60,0,66,0,0,0,514,0,0,15,20,706,10,49,0,0
2010,20100112091981,1074,4800,1,1,12527310.12103800,40,1,100,40,,21,200,150,1730.76,0,0,0,180,0,0,0,605,0,0,120,0,270,90,145,0,0
2010,20100112091983,1075,600,1,1,1957509.183650000,50,2,100,50,,40,150,232,442.3,0,0,0,60,0,180,0,663,0,30,110,75,192,0,130,0,0
2010,20100112091986,1076,1303,1,1,3490976.949002000,51,1,100,50,,21,131,300,1480.76,0,0,0,30,0,0,0,540,0,0,0,0,180,0,0,0,480
2010,20100112091987,1077,5100,1,1,1243432.078273000,76,2,100,76,,30,9999,9999,99999.99,0,0,0,150,0,60,0,630,0,0,0,0,600,0,0,0,0
2010,20100112091988,1078,5501,1,1,11783964.93849900,54,1,100,54,,21,190,231,800.0,0,0,0,60,0,15,0,550,0,0,0,0,315,0,10,0,490
2010,20100112091989,1079,1700,1,1,1094569.003359000,74,2,110,74,,30,9999,9999,99999.99,0,194,0,20,0,98,0,658,0,0,0,0,450,0,20,0,0
2010,20100112091997,1080,3900,1,1,43545499.69278200,24,2,100,23,,30,9999,9999,99999.99,0,0,0,40,0,120,0,780,0,0,60,0,180,0,20,0,240
2010,20100112091998,1081,600,1,1,2357845.876791000,39,2,100,39,,30,125,240,500.0,0,0,0,60,0,330,0,835,0,0,205,0,0,0,10,0,0
2010,20100112092008,1082,4800,1,1,1025669.688542000,55,2,110,54,,30,9999,9999,99999.99,0,0,0,40,0,0,0,725,0,0,0,0,675,0,0,0,0
2010,20100112092009,1083,4800,1,1,2785493.212389000,29,1,131,29,,40,140,160,1634.61,0,125,0,115,0,75,0,680,0,0,40,0,40,45,175,0,145
2010,20100112092013,1084,3700,1,1,6714577.022365000,35,1,100,35,,32,110,160,740.0,33,0,0,85,0,39,0,444,0,0,0,0,202,0,92,0,545
2010,20100112092017,1085,801,1,1,3561526.099862000,22,2,100,22,,31,150,200,99999.99,0,0,0,15,0,150,0,660,0,0,0,0,490,0,5,0,60
2010,20100112092018,1086,2600,1,1,1376022.809040000,80,2,110,80,,43,9999,9999,99999.99,0,0,0,20,0,40,0,600,45,0,0,0,735,0,0,0,0
2010,20100112092021,1087,3600,1,1,1697279.999897000,45,2,100,45,,43,125,240,1175.0,60,0,0,120,0,230,0,525,0,0,45,0,210,160,90,0,0
2010,20100112092028,1088,2600,1,1,4131522.962396000,35,2,100,35,,41,125,240,660.0,145,0,0,55,0,165,0,545,10,0,0,0,60,0,50,20,345
2010,20100112092033,1089,3700,1,1,8835454.857871000,17,1,100,17,,15,140,271,72.5,0,0,0,0,0,30,0,625,15,0,24,0,426,0,320,0,0
2010,20100112092038,1090,5300,1,1,5609956.763989000,35,1,100,35,,30,134,260,1476.92,57,0,0,75,0,3,0,309,0,0,0,0,60,0,12,0,924
2010,20100112092042,1091,3700,1,1,4336590.975319000,46,1,100,46,,40,140,210,99999.99,0,35,0,80,0,0,0,535,0,0,30,0,260,0,165,0,335
2010,20100112092043,1092,4900,1,1,20801903.79705300,29,1,100,29,,40,134,260,1038.46,0,0,0,0,0,0,0,970,0,370,0,0,90,0,10,0,0
2010,20100112092046,1093,2705,1,1,1689999.220688000,67,1,100,67,,31,9999,9999,99999.99,0,0,0,90,0,100,0,500,10,0,10,0,525,0,190,0,0
2010,20100112092049,1094,803,1,1,20721230.74288500,50,1,100,50,,41,120,220,2596.15,0,0,0,60,0,55,0,570,0,0,0,0,150,0,0,0,605
2010,20100112092053,1095,2400,1,1,7578948.583099000,49,2,100,48,,43,124,220,825.0,0,0,90,60,0,60,0,555,30,165,0,0,80,0,130,30,180
2010,20100112092055,1096,4601,1,1,4612979.309974000,27,2,100,27,,40,125,240,415.38,95,0,0,75,0,118,0,535,0,0,0,0,93,0,49,0,475
2010,20100112092058,1097,1200,1,1,12584416.03599600,47,2,100,47,,21,130,251,99999.99,0,0,0,95,0,85,0,742,0,0,0,0,430,0,60,0,28
2010,20100112092059,1098,5500,1,1,4317942.681295000,80,2,100,80,,31,9999,9999,99999.99,0,0,0,60,0,261,0,540,0,0,120,0,394,0,35,30,0
2010,20100112092061,1099,3000,1,1,1557398.099536000,34,2,100,34,,40,127,250,1288.0,10,0,0,110,0,180,0,625,0,0,0,80,372,0,63,0,0
2010,20100112092065,1100,1800,1,1,5621446.545839000,28,1,110,28,,20,200,231,826.0,0,0,0,45,0,85,0,780,0,0,0,0,455,0,75,0,0
2010,20100112092066,1101,2700,1,1,1352570.327785000,66,1,100,66,,40,190,140,440.0,0,0,0,30,0,150,0,675,0,0,20,0,35,0,50,0,480
2010,20100112092067,1102,4204,1,1,2418583.300578000,40,1,100,40,,21,131,300,1600.0,115,0,0,45,0,155,0,655,0,0,0,75,365,0,30,0,0
2010,20100112092072,1103,5501,1,1,2529821.277123000,44,1,100,44,,41,110,140,2884.61,0,0,0,180,0,240,0,535,0,45,0,0,198,50,125,0,20
2010,20100112092076,1104,5300,1,1,10721369.61910700,71,2,100,71,,21,9999,9999,99999.99,0,25,0,35,0,180,0,584,35,0,0,98,363,0,120,0,0
2010,20100112092077,1105,3900,1,1,4996863.131900000,85,2,100,85,,21,9999,9999,99999.99,0,2,0,155,0,30,0,805,0,0,65,0,289,0,94,0,0
2010,20100112092083,1106,2700,1,1,11895206.01659100,74,1,100,74,,40,9999,9999,99999.99,0,0,0,165,0,10,0,570,60,0,0,0,195,170,30,150,0
2010,20100112092085,1107,4804,1,1,1829486.074027000,32,2,100,31,,30,200,170,99999.99,125,0,0,240,0,95,0,595,15,0,110,0,165,0,95,0,0
2010,20100112092086,1108,1300,1,1,1153372.966162000,28,2,110,28,,41,124,200,1153.84,230,20,0,10,0,110,0,525,30,0,35,0,350,0,130,0,0
2010,20100112092090,1109,1300,1,1,1423017.407046000,65,2,110,65,,13,9999,9999,99999.99,0,0,0,40,0,0,0,1120,0,0,0,0,120,0,0,0,0
2010,20100112092093,1110,2600,1,1,3073511.964599000,85,2,110,85,,41,9999,9999,99999.99,0,37,0,105,0,180,0,843,90,0,0,0,75,0,50,0,0
2010,20100112092096,1111,3900,1,1,1785896.602141000,56,2,110,55,,40,125,240,1392.86,0,0,0,75,0,10,0,450,0,0,35,160,630,0,20,0,60
2010,20100112092098,1112,3100,1,1,24773975.56114600,23,2,100,23,,42,9999,9999,99999.99,0,0,300,75,0,90,0,615,0,0,180,0,120,0,60,0,0
2010,20100112092100,1113,3600,1,1,6705614.316739000,41,1,110,41,,40,131,300,1538.46,60,5,0,90,0,30,0,365,0,0,0,0,270,0,165,0,455
2010,20100112092101,1114,4000,1,1,6628764.500131000,25,1,100,25,,21,170,120,576.92,0,0,0,115,0,0,0,540,0,0,25,80,475,0,205,0,0
2010,20100112092102,1115,3902,1,1,2217302.348105000,46,2,100,46,,40,127,251,870.0,120,0,0,135,0,65,0,540,0,0,30,105,354,0,91,0,0
2010,20100112092109,1116,800,1,1,7995752.699577000,27,2,100,27,,42,124,194,1826.92,0,0,0,60,0,90,0,570,0,0,30,0,420,180,30,0,0
2010,20100112092111,1117,2600,1,1,5568328.135402000,58,1,100,58,,30,190,140,1826.92,30,0,0,165,0,0,0,375,0,15,195,0,82,0,123,0,455
2010,20100112092114,1118,1000,1,1,4181148.753166000,78,2,100,77,,40,140,160,99999.99,0,0,0,90,0,220,0,500,0,0,0,0,400,0,50,0,0
2010,20100112092116,1119,5106,1,1,7701445.279513000,23,2,100,23,,21,140,271,261.0,45,0,0,40,0,75,0,525,0,0,0,0,755,0,0,0,0
2010,20100112092119,1120,2805,1,1,5248742.881996000,47,2,100,47,,31,127,251,1000.0,0,0,0,30,0,0,0,695,0,0,0,255,420,0,40,0,0
2010,20100112092121,1121,4800,1,1,1436762.679437000,72,2,100,72,,30,110,210,99999.99,0,0,0,60,0,55,0,580,0,3,165,0,120,20,82,0,355
2010,20100112092122,1122,600,1,1,1871348.904511000,51,2,100,51,,43,110,145,2884.61,32,0,0,45,0,478,0,510,0,0,15,0,180,0,180,0,0
2010,20100112092123,1123,600,1,1,1600899.998414000,60,2,100,60,,13,9999,9999,99999.99,0,25,0,15,0,262,0,632,0,0,90,93,287,0,36,0,0
2010,20100112092124,1124,600,1,1,3303165.437818000,41,1,100,41,,21,170,120,99999.99,120,0,0,120,0,180,0,540,0,0,150,90,155,0,85,0,0
2010,20100112092125,1125,3101,1,1,1237775.406399000,26,1,100,26,,30,134,231,99999.99,585,0,0,85,0,90,0,345,0,0,0,0,200,0,0,0,135
2010,20100112092126,1126,4800,1,1,3201189.570593000,40,2,100,40,,40,9999,9999,99999.99,30,0,0,75,0,60,0,580,0,0,0,0,80,0,615,0,0
2010,20100112092127,1127,3600,1,1,1606545.803013000,48,2,100,47,,40,9999,9999,99999.99,90,0,0,60,0,345,0,495,0,0,40,50,50,0,20,290,0
2010,20100112092128,1128,5500,1,1,2570362.172742000,52,1,100,51,,31,110,100,99999.99,0,0,0,75,0,0,0,340,0,0,0,0,58,0,11,0,956
2010,20100112092129,1129,400,1,1,1906015.996815000,40,2,100,40,,41,9999,9999,99999.99,330,36,0,15,0,210,0,570,0,0,0,0,239,0,35,0,0
2010,20100112092131,1130,4800,1,1,8876218.546078000,25,1,100,25,,12,180,290,250.0,0,0,0,120,0,0,0,540,0,0,0,0,165,0,90,0,525
2010,20100112092135,1131,4801,1,1,13712883.51575100,79,1,100,79,,15,9999,9999,99999.99,0,0,0,115,0,118,0,555,0,0,0,0,648,0,4,0,0
2010,20100112092137,1132,600,1,1,8380651.847976000,28,1,100,28,,10,170,120,230.76,0,0,0,145,0,60,0,510,0,0,0,0,120,0,60,0,545
2010,20100112092140,1133,2900,1,1,3983378.740432000,64,1,100,64,,21,9999,9999,99999.99,0,0,0,70,0,350,0,570,20,15,45,0,340,0,30,0,0
2010,20100112092141,1134,3900,1,1,7971826.323340000,52,1,100,52,,21,133,251,250.0,0,0,0,135,0,0,0,545,0,0,0,0,135,0,50,0,575
2010,20100112092142,1135,3400,1,1,8772792.355374000,28,2,110,28,,21,125,240,675.0,0,0,0,0,0,2,0,495,0,0,0,0,120,0,35,0,788
2010,20100112092146,1136,3400,1,1,1556064.453291000,72,2,100,71,,15,9999,9999,99999.99,0,0,0,10,0,115,0,165,0,0,45,109,964,0,32,0,0
2010,20100112092147,1137,4800,1,1,5894462.703432000,20,1,110,20,,30,170,120,672.0,0,0,0,30,0,0,0,530,0,0,0,300,10,0,50,0,520
2010,20100112092148,1138,600,1,1,16291931.30500500,22,1,100,22,,30,140,160,240.0,0,0,0,150,0,0,0,605,0,0,5,0,430,60,190,0,0
2010,20100112092149,1139,600,1,1,2185747.633561000,50,2,100,50,,30,111,138,1153.84,0,0,0,75,0,315,0,480,0,0,45,0,395,60,70,0,0
2010,20100112092152,1140,4900,1,1,4672443.845846000,61,1,100,60,,41,123,292,1538.46,0,0,0,40,0,0,0,440,5,0,0,0,270,0,22,663,0
2010,20100112092153,1141,502,1,1,7820101.358947000,36,2,100,36,,21,140,160,99999.99,0,0,0,120,0,40,0,585,0,0,105,0,508,0,82,0,0
2010,20100112092155,1142,4800,1,1,7300181.872890000,35,2,100,35,,30,111,170,437.5,50,0,50,50,0,90,0,500,0,0,15,0,120,20,145,0,400
2010,20100112092156,1143,4805,1,1,2124701.829431000,43,2,100,43,,21,150,240,249.23,0,0,0,90,0,240,0,690,0,0,45,0,365,0,10,0,0
2010,20100112092160,1144,4800,1,1,3771140.336298000,53,1,110,53,,30,140,210,99999.99,0,0,0,65,0,3,0,520,0,0,90,0,132,0,75,0,555
2010,20100112092164,1145,604,1,1,5944620.762504000,52,2,120,51,,41,125,240,2884.61,0,0,0,75,0,305,0,630,0,0,15,30,358,0,27,0,0
2010,20100112092165,1146,3900,1,1,13721573.00267000,76,1,100,76,,30,9999,9999,99999.99,0,0,0,128,0,82,0,555,0,0,25,0,545,85,20,0,0
2010,20100112092167,1147,3600,1,1,4371956.267525000,66,1,100,66,,41,125,240,1269.23,0,0,0,45,0,130,0,450,0,0,0,0,250,0,45,0,450
2010,20100112092169,1148,4700,1,1,3771433.880417000,41,2,100,40,,21,127,251,600.0,40,0,0,72,0,10,0,390,0,0,10,0,370,0,128,0,420
2010,20100112092171,1149,600,1,1,15109818.95043400,48,2,100,39,,21,125,240,750.0,0,0,0,208,0,115,0,515,20,0,0,0,60,90,12,0,420
2010,20100112092173,1150,5500,1,1,4332221.694111000,48,2,100,48,,30,140,210,653.84,0,0,0,0,0,23,0,510,0,0,0,0,304,0,3,0,600
2010,20100112092174,1151,3700,1,1,5988356.234318000,18,1,100,18,,21,9999,9999,99999.99,0,0,0,0,0,115,0,678,0,0,0,0,375,120,2,0,0
2010,20100112092182,1152,4203,1,1,4551049.436267000,52,1,100,52,,15,180,210,784.0,0,30,0,225,0,105,0,160,0,0,15,0,20,0,255,0,630
2010,20100112092183,1153,5301,1,1,2008057.065916000,17,1,100,17,,15,133,231,99999.99,0,0,0,60,0,120,0,360,0,0,0,0,900,0,0,0,0
2010,20100112092184,1154,2500,1,1,2200243.715640000,16,1,100,16,,14,9999,9999,99999.99,0,0,0,30,0,0,0,690,0,0,0,0,720,0,0,0,0
2010,20100112092186,1155,3600,1,1,4290276.768740000,46,2,100,46,,30,9999,9999,99999.99,298,5,0,80,0,245,0,517,0,0,30,0,45,50,169,0,0
2010,20100112092187,1156,4800,1,1,2879462.008566000,53,2,110,53,,40,125,240,99999.99,0,0,0,5,0,60,0,605,0,0,90,135,270,0,50,165,60
2010,20100112092190,1157,2600,1,1,15319557.69049600,76,2,131,76,,21,9999,9999,99999.99,0,0,0,195,0,105,0,810,0,0,0,0,325,5,0,0,0
2010,20100112092193,1158,900,1,1,4370648.197066000,26,2,200,26,,41,125,240,111.11,375,0,0,60,0,190,0,479,0,0,0,0,180,90,6,0,60
2010,20100112092203,1159,5501,1,1,3096715.858646000,47,2,100,46,,31,150,210,99999.99,320,0,0,10,0,0,0,610,0,0,75,0,60,0,185,0,180
2010,20100112092205,1160,1300,1,1,2191735.096288000,29,1,110,29,,40,111,300,1250.0,0,0,0,120,0,0,0,620,0,0,65,0,600,0,35,0,0
2010,20100112092209,1161,4700,1,1,3287235.529604000,27,2,100,27,,17,150,291,700.0,0,0,0,0,0,60,0,605,0,0,5,0,220,0,70,0,480
2010,20100112092212,1162,1300,1,1,8243872.746778000,27,1,131,27,,41,121,300,1326.92,0,0,0,35,0,0,0,1178,0,0,0,0,180,0,47,0,0
